,neg,neu,pos,compound,paragraph,label
1165,0.06,0.892,0.048,-0.1351,"“I cannot see why Mrs. Forster should not ask me as well as Lydia,” said she, “Though I am not her particular friend. I have just as much right to be asked as she has, and more too, for I am two years older.”
",0
1166,0.074,0.854,0.072,-0.0995,"In vain did Elizabeth attempt to make her reasonable, and Jane to make her resigned. As for Elizabeth herself, this invitation was so far from exciting in her the same feelings as in her mother and Lydia, that she considered it as the death warrant of all possibility of common sense for the latter; and detestable as such a step must make her were it known, she could not help secretly advising her father not to let her go. She represented to him all the improprieties of Lydia’s general behaviour, the little advantage she could derive from the friendship of such a woman as Mrs. Forster, and the probability of her being yet more imprudent with such a companion at Brighton, where the temptations must be greater than at home. He heard her attentively, and then said:
",0
1167,0.142,0.858,0.0,-0.6049,"“Lydia will never be easy until she has exposed herself in some public place or other, and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances.”
",-1
1168,0.063,0.8,0.137,0.5595,"“If you were aware,” said Elizabeth, “of the very great disadvantage to us all which must arise from the public notice of Lydia’s unguarded and imprudent manner—nay, which has already arisen from it, I am sure you would judge differently in the affair.”
",1
1169,0.166,0.756,0.079,-0.6959,"“Already arisen?” repeated Mr. Bennet. “What, has she frightened away some of your lovers? Poor little Lizzy! But do not be cast down. Such squeamish youths as cannot bear to be connected with a little absurdity are not worth a regret. Come, let me see the list of pitiful fellows who have been kept aloof by Lydia’s folly.”
",-1
1170,0.223,0.625,0.152,-0.9679,"“Indeed you are mistaken. I have no such injuries to resent. It is not of particular, but of general evils, which I am now complaining. Our importance, our respectability in the world must be affected by the wild volatility, the assurance and disdain of all restraint which mark Lydia’s character. Excuse me, for I must speak plainly. If you, my dear father, will not take the trouble of checking her exuberant spirits, and of teaching her that her present pursuits are not to be the business of her life, she will soon be beyond the reach of amendment. Her character will be fixed, and she will, at sixteen, be the most determined flirt that ever made herself or her family ridiculous; a flirt, too, in the worst and meanest degree of flirtation; without any attraction beyond youth and a tolerable person; and, from the ignorance and emptiness of her mind, wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite. In this danger Kitty also is comprehended. She will follow wherever Lydia leads. Vain, ignorant, idle, and absolutely uncontrolled! Oh! my dear father, can you suppose it possible that they will not be censured and despised wherever they are known, and that their sisters will not be often involved in the disgrace?”
",-1
1171,0.0,0.726,0.274,0.7506,"Mr. Bennet saw that her whole heart was in the subject, and affectionately taking her hand said in reply:
",1
1172,0.064,0.749,0.187,0.9584,"“Do not make yourself uneasy, my love. Wherever you and Jane are known you must be respected and valued; and you will not appear to less advantage for having a couple of—or I may say, three—very silly sisters. We shall have no peace at Longbourn if Lydia does not go to Brighton. Let her go, then. Colonel Forster is a sensible man, and will keep her out of any real mischief; and she is luckily too poor to be an object of prey to anybody. At Brighton she will be of less importance even as a common flirt than she has been here. The officers will find women better worth their notice. Let us hope, therefore, that her being there may teach her her own insignificance. At any rate, she cannot grow many degrees worse, without authorising us to lock her up for the rest of her life.”
",1
1173,0.219,0.676,0.105,-0.8442,"With this answer Elizabeth was forced to be content; but her own opinion continued the same, and she left him disappointed and sorry. It was not in her nature, however, to increase her vexations by dwelling on them. She was confident of having performed her duty, and to fret over unavoidable evils, or augment them by anxiety, was no part of her disposition.
",-1
1174,0.025,0.822,0.153,0.9442,"Had Lydia and her mother known the substance of her conference with her father, their indignation would hardly have found expression in their united volubility. In Lydia’s imagination, a visit to Brighton comprised every possibility of earthly happiness. She saw, with the creative eye of fancy, the streets of that gay bathing-place covered with officers. She saw herself the object of attention, to tens and to scores of them at present unknown. She saw all the glories of the camp—its tents stretched forth in beauteous uniformity of lines, crowded with the young and the gay, and dazzling with scarlet; and, to complete the view, she saw herself seated beneath a tent, tenderly flirting with at least six officers at once.
",1
1175,0.045,0.92,0.034,-0.1779,"Had she known her sister sought to tear her from such prospects and such realities as these, what would have been her sensations? They could have been understood only by her mother, who might have felt nearly the same. Lydia’s going to Brighton was all that consoled her for her melancholy conviction of her husband’s never intending to go there himself.
",0
1176,0.114,0.811,0.076,-0.2592,"But they were entirely ignorant of what had passed; and their raptures continued, with little intermission, to the very day of Lydia’s leaving home.
",-1
1177,0.082,0.824,0.094,0.6187,"Elizabeth was now to see Mr. Wickham for the last time. Having been frequently in company with him since her return, agitation was pretty well over; the agitations of former partiality entirely so. She had even learnt to detect, in the very gentleness which had first delighted her, an affectation and a sameness to disgust and weary. In his present behaviour to herself, moreover, she had a fresh source of displeasure, for the inclination he soon testified of renewing those intentions which had marked the early part of their acquaintance could only serve, after what had since passed, to provoke her. She lost all concern for him in finding herself thus selected as the object of such idle and frivolous gallantry; and while she steadily repressed it, could not but feel the reproof contained in his believing, that however long, and for whatever cause, his attentions had been withdrawn, her vanity would be gratified, and her preference secured at any time by their renewal.
",1
